Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000092850,ENST00000207457,0.858,0.675,1.1,9.13e-14,0.253,0.747,0.905,0.836
ENSG00000125409,ENST00000395930,0.925,0.7240000000000001,1.19,3.65e-14,0.495,0.505,0.897,0.924
ENSG00000163060,ENST00000295201,1.11,0.877,1.42,1.07e-17,0.9259999999999999,0.0744,1.31,-2.74
ENSG00000153060,ENST00000283025,1.05,0.8440000000000001,1.32,9.66e-20,0.915,0.0852,1.24,-2.29
ENSG00000100726,ENST00000262319,0.845,0.6970000000000001,1.03,9.42e-21,0.212,0.7879999999999999,1.07,-0.8809999999999999
ENSG00000257949,ENST00000397640,0.743,0.467,1.23,0.000962,0.136,0.8640000000000001,0.903,0.457
ENSG00000218336,ENST00000511685,0.24600000000000002,0.198,0.305,1.0,2.12e-43,4.6100000000000006e-21,0.823,3.84
ENSG00000149256,ENST00000278550,0.34600000000000003,0.28800000000000003,0.41600000000000004,1.0,2.86e-26,4.96e-08,0.841,3.55
ENSG00000164329,ENST00000453514,0.623,0.447,0.882,2.7699999999999996e-05,0.0151,0.985,0.92,0.575
ENSG00000112941,ENST00000230859,0.0991,0.051,0.20800000000000002,1.0,5.9399999999999995e-15,1.08e-08,0.8590000000000001,1.46
ENSG00000121274,ENST00000561678,0.12300000000000001,0.071,0.222,1.0,6.7699999999999994e-18,3.09e-10,0.679,3.32
ENSG00000112773,ENST00000320172,0.312,0.187,0.545,0.934,8.3e-05,0.0656,0.6859999999999999,2.8
ENSG00000158246,ENST00000289166,0.655,0.442,0.995,0.000281,0.05,0.95,0.8959999999999999,0.934
ENSG00000183508,ENST00000369448,0.213,0.11,0.44799999999999995,0.992,1.1400000000000001e-05,0.007509999999999999,0.691,2.59
ENSG00000129566,ENST00000262715,0.762,0.685,0.848,6.37e-61,3.1e-05,1.0,0.8909999999999999,2.32
ENSG00000159648,ENST00000441824,0.8440000000000001,0.61,1.19,9.42e-08,0.20800000000000002,0.792,1.05,-0.299
ENSG00000167302,ENST00000637944,1.19,0.951,1.51,1.32e-20,0.9790000000000001,0.0209,1.12,-1.16
ENSG00000249961,ENST00000433154,0.8170000000000001,0.627,1.08,5.4e-11,0.146,0.8540000000000001,0.795,1.75
ENSG00000167014,ENST00000340827,0.7070000000000001,0.47200000000000003,1.09,0.000184,0.0875,0.912,0.9590000000000001,0.21600000000000003
ENSG00000147601,ENST00000276603,0.285,0.14800000000000002,0.6,0.871,0.00112,0.128,0.948,0.306
ENSG00000132604,ENST00000254942,0.28800000000000003,0.192,0.444,0.9990000000000001,1.1499999999999999e-08,0.00103,0.8190000000000001,1.67
ENSG00000166848,ENST00000300086,1.09,0.8340000000000001,1.45,1.85e-13,0.809,0.191,1.15,-1.2
ENSG00000164362,ENST00000310581,0.457,0.355,0.593,0.00193,1.49e-06,0.998,0.777,3.06
ENSG00000135269,ENST00000358204,0.863,0.6709999999999999,1.12,1.04e-12,0.264,0.736,0.87,1.09
ENSG00000088992,ENST00000335209,0.759,0.528,1.11,8.95e-06,0.111,0.889,0.883,0.713
ENSG00000107140,ENST00000336395,0.266,0.179,0.40399999999999997,1.0,8.42e-11,5.93e-05,0.8590000000000001,1.48
ENSG00000070759,ENST00000372086,0.66,0.508,0.865,8.61e-09,0.00645,0.9940000000000001,0.84,1.59
ENSG00000132749,ENST00000255087,0.748,0.556,1.02,4.1699999999999996e-08,0.0671,0.9329999999999999,1.01,-0.0541
ENSG00000135426,ENST00000449076,0.5710000000000001,0.43200000000000005,0.763,4.4e-06,0.00107,0.9990000000000001,0.9620000000000001,0.353
ENSG00000138336,ENST00000373644,0.0951,0.061,0.151,1.0,3.37e-39,3.9499999999999996e-23,0.815,3.45
ENSG00000168769,ENST00000380013,2.26,1.88,2.0,1.0599999999999996e-154,1.0,1.2199999999999998e-27,0.981,0.336
ENSG00000187605,ENST00000409262,0.145,0.1,0.213,1.0,4.18e-33,1.11e-18,0.799,3.55
ENSG00000136891,ENST00000374902,0.245,0.174,0.35,1.0,7.68e-17,3.86e-08,0.8170000000000001,2.16
ENSG00000131126,ENST00000598265,0.516,0.317,0.875,0.035,0.0271,0.938,0.821,1.16
ENSG00000150783,ENST00000280358,0.7759999999999999,0.301,1.81,0.111,0.177,0.7120000000000001,0.8690000000000001,0.295
ENSG00000121101,ENST00000349033,0.889,0.759,1.04,1.1599999999999999e-32,0.63,0.37,0.96,0.5670000000000001
ENSG00000133863,ENST00000643185,0.69,0.604,0.789,1.05e-34,1.6e-06,1.0,0.988,0.272
ENSG00000182459,ENST00000333437,0.0,0.0,1.89,0.3,0.142,0.5579999999999999,0.91,0.469
ENSG00000136478,ENST00000584379,0.48200000000000004,0.384,0.607,2.47e-05,3.15e-07,1.0,0.84,2.22
ENSG00000226174,ENST00000451127,1.53,1.04,1.93,8.320000000000001e-09,0.815,0.185,1.25,-1.21
ENSG00000175664,ENST00000380473,0.909,0.679,1.23,4.75e-10,0.35700000000000004,0.643,1.1,-0.621
ENSG00000144043,ENST00000272438,0.518,0.318,0.878,0.0339,0.0276,0.938,0.841,0.871
ENSG00000164081,ENST00000341333,0.502,0.326,0.7979999999999999,0.0236,0.0116,0.965,0.81,1.42
ENSG00000153495,ENST00000283547,1.3,0.9159999999999999,1.8,2.39e-09,0.772,0.228,0.872,0.633
ENSG00000151287,ENST00000376032,0.6709999999999999,0.413,1.14,0.0036,0.0967,0.9,0.87,0.73
ENSG00000185264,ENST00000381821,0.88,0.647,1.21,6.679999999999999e-09,0.278,0.722,1.08,-0.522
ENSG00000240021,ENST00000319416,0.633,0.428,0.961,0.00043200000000000004,0.0395,0.96,0.9470000000000001,0.268
ENSG00000175018,ENST00000368821,0.816,0.522,1.32,0.00025299999999999997,0.18600000000000003,0.8140000000000001,0.943,0.321
ENSG00000172073,ENST00000303254,0.716,0.391,1.4,0.0173,0.151,0.831,0.976,0.134
ENSG00000186118,ENST00000334122,1.25,0.6579999999999999,1.89,0.00228,0.342,0.655,0.846,0.9
ENSG00000196900,ENST00000357147,0.701,0.34299999999999997,1.55,0.0507,0.157,0.792,0.889,0.375
ENSG00000177673,ENST00000313965,0.0,0.0,1.87,0.316,0.134,0.55,0.9229999999999999,0.647
ENSG00000198723,ENST00000361664,1.02,0.805,1.31,3.58e-16,0.802,0.198,1.04,-0.382
ENSG00000227868,ENST00000566855,0.7390000000000001,0.361,1.61,0.0435,0.17,0.7859999999999999,0.8340000000000001,0.758
ENSG00000164645,ENST00000297203,0.95,0.6559999999999999,1.41,1.08e-06,0.34600000000000003,0.654,0.9570000000000001,0.28
ENSG00000230601,ENST00000436752,0.932,0.573,1.56,0.000365,0.268,0.732,0.877,0.473
ENSG00000232113,ENST00000417563,0.36200000000000004,0.16399999999999998,0.9359999999999999,0.425,0.0355,0.539,0.784,1.1
ENSG00000283297,ENST00000637658,1.32,0.9309999999999999,1.82,1.9600000000000003e-09,0.7859999999999999,0.214,1.05,-0.369
ENSG00000163424,ENST00000295622,0.67,0.498,0.914,4.14e-07,0.0188,0.981,0.951,0.46399999999999997
ENSG00000091513,ENST00000402696,0.6679999999999999,0.5379999999999999,0.8340000000000001,1.07e-12,0.0015300000000000001,0.998,0.813,2.06
ENSG00000108064,ENST00000487519,0.45799999999999996,0.293,0.742,0.0868,0.007090000000000001,0.9059999999999999,0.8059999999999999,1.19
ENSG00000137203,ENST00000379613,0.16899999999999998,0.092,0.33399999999999996,1.0,4.15e-09,6.52e-05,0.711,2.48
ENSG00000008196,ENST00000393655,0.20199999999999999,0.121,0.353,1.0,3.5499999999999996e-10,2.8199999999999998e-05,0.82,1.63
ENSG00000087510,ENST00000201031,0.231,0.135,0.41700000000000004,0.9990000000000001,1.9e-07,0.00116,0.841,1.33
ENSG00000008197,ENST00000008391,0.223,0.133,0.389,1.0,9.63e-09,0.000225,0.89,0.95
ENSG00000116819,ENST00000373235,1.05,0.7809999999999999,1.42,2.89e-11,0.6629999999999999,0.337,1.13,-1.08
ENSG00000090447,ENST00000204517,0.19,0.107,0.35600000000000004,1.0,6.36e-09,0.00010800000000000001,0.843,1.2
ENSG00000029639,ENST00000367166,0.769,0.5489999999999999,1.1,1.33e-06,0.111,0.889,0.898,0.74
ENSG00000162851,ENST00000366514,0.856,0.643,1.16,8.150000000000001e-10,0.235,0.765,0.971,0.22899999999999998
ENSG00000135457,ENST00000257915,0.392,0.27699999999999997,0.564,0.5770000000000001,2.37e-05,0.423,0.578,3.46
ENSG00000115112,ENST00000263707,0.171,0.10800000000000001,0.27699999999999997,1.0,5.2700000000000005e-17,2.8800000000000004e-09,0.778,2.02
ENSG00000198176,ENST00000375370,0.124,0.067,0.245,1.0,1.4300000000000002e-13,1.0199999999999999e-07,0.598,3.48
ENSG00000114126,ENST00000489671,0.278,0.18,0.44299999999999995,0.9990000000000001,3.39e-08,0.0012699999999999999,0.703,2.34
ENSG00000112561,ENST00000373033,0.28800000000000003,0.184,0.467,0.995,3.8e-07,0.0046,0.847,1.37
ENSG00000105967,ENST00000265440,0.61,0.42100000000000004,0.905,0.000308,0.0234,0.976,0.958,0.285
ENSG00000160182,ENST00000291527,0.976,0.57,1.69,0.00118,0.27699999999999997,0.721,1.05,-0.209
ENSG00000160181,ENST00000291526,1.21,0.8440000000000001,1.74,3.15e-08,0.664,0.336,1.02,-0.0745
ENSG00000160180,ENST00000518498,0.609,0.33299999999999996,1.2,0.0374,0.102,0.861,0.899,0.375
ENSG00000114354,ENST00000240851,0.39399999999999996,0.26899999999999996,0.591,0.495,0.000154,0.505,0.8290000000000001,1.31
ENSG00000100109,ENST00000407690,0.852,0.7140000000000001,1.02,4.320000000000001e-25,0.253,0.747,0.784,2.64
ENSG00000003436,ENST00000233156,0.32899999999999996,0.20199999999999999,0.5579999999999999,0.9009999999999999,0.00011100000000000001,0.0985,0.7709999999999999,1.5
ENSG00000105825,ENST00000222543,0.9359999999999999,0.6679999999999999,1.34,7.57e-08,0.359,0.6409999999999999,0.95,0.316
ENSG00000105619,ENST00000391759,0.919,0.6759999999999999,1.27,3.08e-09,0.361,0.639,0.965,0.237
ENSG00000106327,ENST00000223051,0.736,0.601,0.907,2.69e-16,0.00995,0.99,0.8909999999999999,1.3
ENSG00000072274,ENST00000360110,0.35700000000000004,0.263,0.489,0.9840000000000001,6.9700000000000005e-09,0.0161,0.8490000000000001,1.64
ENSG00000042832,ENST00000220616,0.805,0.727,0.892,2.3299999999999997e-70,0.00295,0.997,0.988,0.262
ENSG00000088451,ENST00000261296,0.79,0.539,1.18,1.73e-05,0.149,0.851,0.856,0.821
ENSG00000163235,ENST00000295400,0.615,0.39299999999999996,0.996,0.0032600000000000003,0.0523,0.9440000000000001,0.8909999999999999,0.564
ENSG00000105329,ENST00000221930,0.465,0.32299999999999995,0.682,0.0264,0.00116,0.972,0.904,0.775
ENSG00000140682,ENST00000394863,0.657,0.49700000000000005,0.879,9.869999999999999e-08,0.00992,0.99,0.927,0.6609999999999999
ENSG00000092969,ENST00000366930,0.28600000000000003,0.182,0.46299999999999997,0.996,2.9e-07,0.0038799999999999998,0.721,2.36
ENSG00000119699,ENST00000238682,0.11800000000000001,0.061,0.249,1.0,4.059999999999999e-12,6.58e-07,0.6679999999999999,2.87
ENSG00000120708,ENST00000442011,0.6759999999999999,0.5379999999999999,0.856,1.2099999999999999e-11,0.00345,0.997,0.946,0.59
ENSG00000106799,ENST00000374994,0.35,0.245,0.509,0.9640000000000001,5.079999999999999e-07,0.036,0.603,3.65
ENSG00000163513,ENST00000295754,0.358,0.247,0.531,0.9079999999999999,4.96e-06,0.0921,0.7040000000000001,2.95
ENSG00000069702,ENST00000212355,0.494,0.387,0.636,3.4899999999999995e-05,5.15e-06,1.0,0.7959999999999999,2.45
ENSG00000260001,ENST00000565886,1.37,0.968,1.86,1.23e-09,0.816,0.184,1.24,-1.72
ENSG00000135966,ENST00000393359,0.23800000000000002,0.16699999999999998,0.34600000000000003,1.0,3.05e-16,5.7400000000000004e-08,0.8390000000000001,1.98
ENSG00000177426,ENST00000343820,0.209,0.102,0.47700000000000004,0.982,6.97e-05,0.0184,0.7829999999999999,1.49
ENSG00000118707,ENST00000373872,0.317,0.165,0.667,0.736,0.0038299999999999996,0.261,0.858,0.9129999999999999
ENSG00000092295,ENST00000206765,0.6859999999999999,0.5589999999999999,0.847,1.05e-14,0.0016899999999999999,0.998,0.858,1.76
ENSG00000198959,ENST00000361475,0.7190000000000001,0.5770000000000001,0.902,1.55e-13,0.00995,0.99,0.892,1.21
ENSG00000125780,ENST00000381458,0.71,0.568,0.895,7.109999999999999e-13,0.00861,0.991,0.9840000000000001,0.174
ENSG00000163810,ENST00000296125,0.7859999999999999,0.642,0.968,1.68e-17,0.0479,0.9520000000000001,0.897,1.12
ENSG00000104055,ENST00000220420,0.845,0.6940000000000001,1.03,6.24e-20,0.213,0.787,0.893,1.19
ENSG00000166948,ENST00000202625,0.935,0.774,1.13,6.440000000000001e-24,0.76,0.24,0.9940000000000001,0.0702
ENSG00000159495,ENST00000452443,0.882,0.727,1.08,1.17e-21,0.431,0.569,0.9640000000000001,0.409
ENSG00000152291,ENST00000377386,0.623,0.433,0.9129999999999999,0.000152,0.0244,0.975,0.937,0.555
ENSG00000137574,ENST00000260129,0.6990000000000001,0.555,0.887,6.02e-12,0.007540000000000001,0.992,0.997,0.0307
ENSG00000180176,ENST00000352909,1.0,0.795,1.27,3.3299999999999994e-17,0.7909999999999999,0.209,1.11,-1.03
ENSG00000115970,ENST00000405975,1.04,0.9259999999999999,1.18,1.1899999999999998e-66,1.0,1.52e-05,1.26,-4.34
ENSG00000131931,ENST00000254250,0.304,0.172,0.5710000000000001,0.902,0.000338,0.0978,0.657,2.05
ENSG00000129028,ENST00000249861,0.622,0.397,1.01,0.0029100000000000003,0.0557,0.941,0.9129999999999999,0.588
ENSG00000168286,ENST00000303596,0.37799999999999995,0.221,0.6809999999999999,0.515,0.00406,0.48100000000000004,0.679,2.35
ENSG00000137492,ENST00000260045,0.34299999999999997,0.23399999999999999,0.514,0.961,1.78e-06,0.039,0.655,3.58
ENSG00000173451,ENST00000308086,0.7490000000000001,0.506,1.14,5.660000000000001e-05,0.115,0.885,0.91,0.547
ENSG00000041988,ENST00000054650,0.7809999999999999,0.507,1.24,0.000204,0.155,0.845,0.9279999999999999,0.46299999999999997
ENSG00000176946,ENST00000407315,0.39399999999999996,0.272,0.585,0.501,0.000103,0.499,0.843,1.6
ENSG00000177683,ENST00000415914,0.794,0.5870000000000001,1.09,2.3100000000000002e-08,0.125,0.875,0.86,1.09
ENSG00000174796,ENST00000311638,0.6679999999999999,0.446,1.03,0.00035299999999999996,0.0623,0.937,0.955,0.27399999999999997
ENSG00000184436,ENST00000215742,0.8029999999999999,0.573,1.15,6.95e-07,0.152,0.848,1.15,-1.1
ENSG00000161277,ENST00000292894,1.15,0.8340000000000001,1.62,7.66e-10,0.7120000000000001,0.28800000000000003,1.18,-1.22
ENSG00000168152,ENST00000302236,0.586,0.439,0.7909999999999999,4.46e-06,0.00225,0.998,0.787,2.58
ENSG00000178726,ENST00000377103,1.92,0.514,1.94,0.0496,0.267,0.6829999999999999,1.17,-1.63
ENSG00000137801,ENST00000260356,0.22,0.162,0.301,1.0,9.81e-26,4.0299999999999995e-13,0.741,3.8
ENSG00000186340,ENST00000617924,0.348,0.273,0.446,1.0,8.08e-15,0.000164,0.785,3.19
ENSG00000169231,ENST00000368378,0.617,0.512,0.747,7.7e-15,1.56e-05,1.0,0.8059999999999999,2.56
ENSG00000113296,ENST00000350881,0.792,0.6659999999999999,0.946,7.41e-24,0.0338,0.966,0.8759999999999999,1.58
ENSG00000105549,ENST00000342640,0.9329999999999999,0.7190000000000001,1.22,9.790000000000002e-13,0.48200000000000004,0.518,1.13,-1.04
ENSG00000249693,ENST00000512175,0.991,0.769,1.29,4.39e-14,0.6759999999999999,0.324,0.9390000000000001,0.516
ENSG00000159445,ENST00000368814,1.05,0.718,1.57,7.66e-07,0.45799999999999996,0.542,0.9359999999999999,0.341
ENSG00000196407,ENST00000368817,1.09,0.8140000000000001,1.49,2.6899999999999996e-11,0.726,0.27399999999999997,0.8370000000000001,0.998
ENSG00000130193,ENST00000336138,1.66,0.95,1.95,1.9600000000000002e-05,0.593,0.40700000000000003,1.65,-3.28
ENSG00000172673,ENST00000368248,0.674,0.514,0.894,1.97e-08,0.0121,0.988,1.0,-0.00505
ENSG00000130775,ENST00000373921,0.617,0.46,0.8370000000000001,1.79e-06,0.00556,0.9940000000000001,0.828,1.82
ENSG00000113272,ENST00000231198,0.774,0.5479999999999999,1.11,2.18e-06,0.11900000000000001,0.8809999999999999,0.9940000000000001,0.0439
ENSG00000185875,ENST00000376356,0.9309999999999999,0.7490000000000001,1.17,6.01e-18,0.613,0.387,0.972,0.311
ENSG00000144115,ENST00000674334,0.8390000000000001,0.635,1.12,3.5299999999999997e-10,0.19699999999999998,0.8029999999999999,0.84,1.41
ENSG00000079134,ENST00000261600,0.359,0.242,0.546,0.8690000000000001,1.88e-05,0.131,0.7090000000000001,2.4
ENSG00000051596,ENST00000265097,0.38799999999999996,0.17600000000000002,1.0,0.35700000000000004,0.0462,0.596,0.389,2.56
ENSG00000100296,ENST00000490103,0.478,0.369,0.625,0.000391,8.07e-06,1.0,0.7340000000000001,2.81
ENSG00000131652,ENST00000326266,0.667,0.516,0.872,3.8e-09,0.00717,0.993,1.04,-0.295
ENSG00000163634,ENST00000295899,0.585,0.40399999999999997,0.868,0.000582,0.0163,0.983,0.763,1.29
ENSG00000172009,ENST00000307741,0.6920000000000001,0.551,0.8759999999999999,5.17e-12,0.00569,0.9940000000000001,0.868,1.5
ENSG00000090534,ENST00000647395,0.7020000000000001,0.456,1.12,0.000551,0.0957,0.904,0.812,1.46
ENSG00000126351,ENST00000450525,0.276,0.179,0.439,0.9990000000000001,2.62e-08,0.00108,0.47700000000000004,4.61
ENSG00000054118,ENST00000354618,0.161,0.10800000000000001,0.244,1.0,2.62e-24,1.88e-13,0.7929999999999999,2.66
ENSG00000151090,ENST00000646209,0.266,0.16899999999999998,0.43,0.9990000000000001,2.33e-08,0.000796,0.575,3.72
ENSG00000151365,ENST00000281030,0.802,0.48200000000000004,1.4,0.0017699999999999999,0.183,0.815,0.894,0.547
ENSG00000136114,ENST00000258613,0.6459999999999999,0.491,0.861,9.519999999999999e-08,0.007,0.993,0.9259999999999999,0.902
ENSG00000187720,ENST00000261862,0.594,0.488,0.727,1.89e-12,1.22e-05,1.0,1.0,-0.0551
ENSG00000005108,ENST00000423059,0.42,0.354,0.5,0.0131,3.44e-15,0.987,1.08,-1.4
ENSG00000144229,ENST00000409968,0.66,0.5720000000000001,0.763,4.82e-28,7.23e-07,1.0,0.941,0.958
ENSG00000259431,ENST00000288014,0.856,0.579,1.3,1.31e-05,0.222,0.778,0.9490000000000001,0.32299999999999995
ENSG00000066654,ENST00000396083,1.04,0.784,1.41,1.33e-11,0.677,0.32299999999999995,1.07,-0.527
ENSG00000138050,ENST00000505747,1.07,0.821,1.4,3e-14,0.804,0.196,1.22,-1.83
ENSG00000134077,ENST00000452837,0.7559999999999999,0.5770000000000001,1.0,1.14e-09,0.0599,0.94,0.963,0.32299999999999995
ENSG00000154096,ENST00000284240,0.637,0.392,1.08,0.0054399999999999995,0.0781,0.9159999999999999,0.7509999999999999,1.32
ENSG00000151500,ENST00000341541,1.01,0.759,1.35,1.32e-11,0.616,0.384,0.904,0.595
ENSG00000116001,ENST00000433529,0.35200000000000004,0.245,0.517,0.9490000000000001,1.31e-06,0.0512,0.726,2.05
ENSG00000151923,ENST00000436547,0.10800000000000001,0.058,0.213,1.0,4.45e-16,2.6899999999999996e-09,0.45399999999999996,4.18
ENSG00000156299,ENST00000541036,0.38,0.309,0.469,0.991,8.62e-15,0.00937,0.841,2.67
ENSG00000146426,ENST00000682666,0.47100000000000003,0.389,0.5720000000000001,2.43e-06,4.72e-10,1.0,0.8759999999999999,2.11
ENSG00000127666,ENST00000248244,0.0,0.0,1.8,0.366,0.113,0.521,0.9690000000000001,0.348
ENSG00000243414,ENST00000427199,0.9329999999999999,0.574,1.57,0.000362,0.26899999999999996,0.731,1.05,-0.327
ENSG00000140534,ENST00000268138,0.748,0.647,0.866,3.85e-32,0.000839,0.9990000000000001,1.07,-1.27
ENSG00000066056,ENST00000372476,0.685,0.5760000000000001,0.818,4.4800000000000007e-20,0.00021099999999999998,1.0,0.893,1.54
ENSG00000145365,ENST00000361717,,,,,,,0.818,0.943
ENSG00000255833,ENST00000537858,0.0,0.0,1.87,0.315,0.135,0.55,1.06,-0.319
ENSG00000078237,ENST00000179259,0.523,0.257,1.19,0.132,0.0877,0.7809999999999999,0.745,1.59
ENSG00000221944,ENST00000408957,1.21,0.5539999999999999,1.9,0.0137,0.28300000000000003,0.7040000000000001,1.01,-0.0347
ENSG00000180346,ENST00000603357,0.517,0.369,0.7390000000000001,0.00156,0.0020800000000000003,0.996,0.91,0.8420000000000001
ENSG00000173825,ENST00000309880,0.792,0.529,1.22,5.489999999999999e-05,0.157,0.843,0.925,0.685
ENSG00000169989,ENST00000304337,0.78,0.552,1.12,1.95e-06,0.126,0.8740000000000001,0.907,0.836
ENSG00000179886,ENST00000504548,1.14,0.836,1.57,7.37e-11,0.747,0.253,1.29,-2.71
ENSG00000164296,ENST00000296736,0.785,0.47200000000000003,1.37,0.00203,0.172,0.826,0.903,0.905
ENSG00000140993,ENST00000396862,0.955,0.716,1.29,8.670000000000001e-11,0.479,0.521,1.06,-0.574
ENSG00000181847,ENST00000383671,0.5479999999999999,0.337,0.929,0.02,0.0379,0.9420000000000001,0.9440000000000001,0.361
ENSG00000145850,ENST00000274532,0.763,0.561,1.05,8.81e-08,0.0881,0.912,0.981,0.152
ENSG00000111602,ENST00000553532,0.738,0.637,0.857,1.09e-30,0.000523,0.9990000000000001,0.912,1.26
ENSG00000134809,ENST00000257245,1.35,0.8640000000000001,1.89,3.01e-06,0.589,0.41100000000000003,0.6859999999999999,1.26
ENSG00000132286,ENST00000254616,1.36,0.9620000000000001,1.85,1.3300000000000002e-09,0.8109999999999999,0.18899999999999997,1.21,-0.905
ENSG00000099800,ENST00000215570,0.852,0.499,1.52,0.00232,0.213,0.785,1.09,-0.38299999999999995
ENSG00000134375,ENST00000367287,0.575,0.361,0.951,0.0092,0.0416,0.9490000000000001,0.934,0.33399999999999996
ENSG00000075336,ENST00000169551,1.02,0.757,1.39,1.06e-10,0.597,0.40299999999999997,0.9129999999999999,0.526
ENSG00000177370,ENST00000327158,0.616,0.39399999999999996,0.998,0.0032,0.0529,0.9440000000000001,1.04,-0.213
ENSG00000265354,ENST00000580018,0.511,0.336,0.799,0.0148,0.0107,0.975,0.745,1.51
ENSG00000204152,ENST00000651259,0.858,0.597,1.26,1.84e-06,0.22699999999999998,0.773,0.889,0.578
ENSG00000142444,ENST00000270502,1.52,1.09,1.92,1.8e-11,0.9159999999999999,0.084,1.27,-1.74
ENSG00000104980,ENST00000270538,0.5760000000000001,0.442,0.758,8.06e-07,0.000653,0.9990000000000001,0.919,0.743
ENSG00000105197,ENST00000607714,0.6859999999999999,0.521,0.9129999999999999,2.11e-08,0.0168,0.983,0.94,0.48700000000000004
ENSG00000150779,ENST00000504148,0.758,0.39399999999999996,1.55,0.0235,0.174,0.8029999999999999,1.0,-0.00207
ENSG00000100575,ENST00000395159,0.6459999999999999,0.36700000000000005,1.21,0.0181,0.109,0.873,0.813,0.653
ENSG00000113845,ENST00000494664,0.71,0.503,1.02,7.75e-06,0.0624,0.938,0.9109999999999999,0.569
ENSG00000035862,ENST00000262768,0.213,0.11,0.44799999999999995,0.992,1.15e-05,0.007529999999999999,0.753,1.49
ENSG00000100234,ENST00000266085,0.389,0.239,0.66,0.46399999999999997,0.0024100000000000002,0.5329999999999999,0.6709999999999999,1.95
ENSG00000157150,ENST00000287814,1.01,0.746,1.4,5.42e-10,0.5589999999999999,0.441,1.05,-0.332
ENSG00000137251,ENST00000259782,1.1,0.898,1.36,1.6600000000000001e-23,0.976,0.0235,1.19,-1.6
ENSG00000142910,ENST00000271064,0.599,0.456,0.794,5.2e-07,0.0017800000000000001,0.998,0.816,1.69
ENSG00000092330,ENST00000267415,0.499,0.36700000000000005,0.688,0.0011,0.000393,0.9990000000000001,0.845,1.38
ENSG00000163659,ENST00000295924,0.213,0.136,0.34600000000000003,1.0,3.65e-12,3.21e-06,0.7390000000000001,2.73
ENSG00000075131,ENST00000261881,0.765,0.5529999999999999,1.08,4.6299999999999995e-07,0.1,0.9,0.841,1.06
ENSG00000143155,ENST00000367833,0.293,0.152,0.616,0.8420000000000001,0.00156,0.156,0.764,1.37
ENSG00000150455,ENST00000392679,0.986,0.693,1.43,1.6e-07,0.418,0.5820000000000001,0.934,0.41600000000000004
ENSG00000104067,ENST00000614355,0.21,0.161,0.275,1.0,2.67e-37,2.25e-19,0.87,2.22
ENSG00000119139,ENST00000377245,0.687,0.575,0.825,4.41e-19,0.00035800000000000003,1.0,0.956,0.636
ENSG00000105289,ENST00000541714,0.8859999999999999,0.742,1.06,7.95e-26,0.511,0.489,1.06,-0.7609999999999999
ENSG00000167900,ENST00000301634,0.613,0.385,1.02,0.00498,0.0586,0.9359999999999999,0.8079999999999999,1.15
ENSG00000166548,ENST00000544898,0.8340000000000001,0.638,1.1,6.13e-11,0.184,0.816,0.917,0.57
ENSG00000149476,ENST00000394900,0.75,0.5870000000000001,0.968,1.5499999999999998e-11,0.0389,0.961,0.9009999999999999,1.0
ENSG00000163931,ENST00000462138,0.7240000000000001,0.5720000000000001,0.9229999999999999,5.22e-12,0.0171,0.983,0.8440000000000001,1.66
ENSG00000151005,ENST00000280605,0.0,0.0,1.61,0.45399999999999996,0.0827,0.46299999999999997,0.985,0.16
ENSG00000160606,ENST00000292090,0.9,0.637,1.3,2.63e-07,0.293,0.7070000000000001,1.02,-0.111
ENSG00000185561,ENST00000330676,0.852,0.545,1.38,0.00017900000000000001,0.215,0.785,1.06,-0.28800000000000003
ENSG00000167695,ENST00000308278,0.625,0.426,0.937,0.000336,0.0319,0.968,1.05,-0.293
ENSG00000149926,ENST00000380495,0.379,0.233,0.643,0.551,0.00164,0.447,0.82,1.27
ENSG00000152078,ENST00000370203,0.281,0.159,0.527,0.9590000000000001,8.04e-05,0.0405,0.84,1.03
ENSG00000181264,ENST00000375095,0.682,0.455,1.05,0.000277,0.0708,0.929,0.904,0.626
ENSG00000101342,ENST00000217320,0.778,0.5589999999999999,1.1,6.23e-07,0.11800000000000001,0.882,0.996,0.0277
ENSG00000196781,ENST00000376499,0.23600000000000002,0.165,0.34299999999999997,1.0,1.5900000000000002e-16,3.82e-08,0.785,2.5
ENSG00000065717,ENST00000262953,0.84,0.696,1.02,1.84e-21,0.18899999999999997,0.8109999999999999,1.07,-0.8370000000000001
ENSG00000140332,ENST00000451782,0.17,0.10800000000000001,0.276,1.0,4.8e-17,2.72e-09,0.716,3.12
ENSG00000106829,ENST00000376552,0.0921,0.053,0.166,1.0,1.94e-25,5.54e-15,0.643,4.08
ENSG00000104964,ENST00000327141,0.32,0.174,0.631,0.787,0.0018,0.21100000000000002,0.609,2.23
ENSG00000104953,ENST00000246112,0.92,0.759,1.12,1.2899999999999998e-22,0.669,0.331,1.11,-1.13
ENSG00000198586,ENST00000431350,0.225,0.153,0.33799999999999997,1.0,2.1399999999999997e-15,9.65e-08,0.591,4.11
ENSG00000146872,ENST00000346027,0.0449,0.021,0.10300000000000001,1.0,5.839999999999999e-29,1.3100000000000001e-17,0.344,6.55
